name,category,filename,image_url,pexels_url,status
Grilled Lemon Fish,Seafood,seafood/grilled-lemon-fish.jpg,https://images.pexels.com/photos/10917524/pexels-photo-10917524.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/fresh-fishes-on-top-of-a-griller-10917524/,downloaded
Malabar Prawn Curry,Seafood,seafood/malabar-prawn-curry.jpg,https://images.pexels.com/photos/36009124/pexels-photo-36009124.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/spicy-grilled-shrimp-with-red-chili-peppers-36009124/,downloaded
Seafood Platter,Seafood,seafood/seafood-platter.jpg,https://images.pexels.com/photos/566343/pexels-photo-566343.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/bowl-of-mussels-and-shrimps-selective-focus-photography-566343/,downloaded
Paneer Malai Tikka,Grill & BBQ,grill-bbq/paneer-malai-tikka.jpg,https://images.pexels.com/photos/20395267/pexels-photo-20395267.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-dish-with-green-sauce-on-the-side-20395267/,downloaded
Tandoori Broccoli,Grill & BBQ,grill-bbq/tandoori-broccoli.jpg,https://images.pexels.com/photos/20422195/pexels-photo-20422195.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/meal-on-plate-20422195/,downloaded
Stuffed Grilled Potato,Grill & BBQ,grill-bbq/stuffed-grilled-potato.jpg,https://images.pexels.com/photos/9219090/pexels-photo-9219090.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-food-in-plate-9219090/,downloaded
Smoky Veg Skewer Platter,Grill & BBQ,grill-bbq/smoky-veg-skewer-platter.jpg,https://images.pexels.com/photos/8523134/pexels-photo-8523134.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-grilled-vegetables-on-a-griller-8523134/,downloaded
Tandoori Chicken,Grill & BBQ,grill-bbq/tandoori-chicken.jpg,https://images.pexels.com/photos/36895285/pexels-photo-36895285.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/spicy-tandoori-chicken-with-lime-on-wooden-board-36895285/,downloaded
BBQ Chicken Wings,Grill & BBQ,grill-bbq/bbq-chicken-wings.jpg,https://images.pexels.com/photos/106343/pexels-photo-106343.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photo-of-grilled-chicken-106343/,downloaded
Lamb Seekh Kebab,Grill & BBQ,grill-bbq/lamb-seekh-kebab.jpg,https://images.pexels.com/photos/6522658/pexels-photo-6522658.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/mutton-seekh-kebab-and-sauces-6522658/,downloaded
Jeera Rice,Rice,rice/jeera-rice.jpg,https://images.pexels.com/photos/35267286/pexels-photo-35267286.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-jeera-rice-with-indian-sides-35267286/,downloaded
Veg Pulao,Rice,rice/veg-pulao.jpg,https://images.pexels.com/photos/35552983/pexels-photo-35552983.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-homemade-pea-pulao-in-glass-bowl-35552983/,downloaded
Paneer Fried Rice,Rice,rice/paneer-fried-rice.jpg,https://images.pexels.com/photos/9609859/pexels-photo-9609859.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/rice-with-meat-and-bowls-with-sauces-9609859/,downloaded
Curd Rice,Rice,rice/curd-rice.jpg,https://images.pexels.com/photos/35175194/pexels-photo-35175194.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/south-indian-curd-rice-on-green-background-35175194/,downloaded
Egg Fried Rice,Rice,rice/egg-fried-rice.jpg,https://images.pexels.com/photos/35049888/pexels-photo-35049888.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/thai-omelette-with-heart-shaped-rice-on-rustic-table-35049888/,downloaded
Chicken Pulao,Rice,rice/chicken-pulao.jpg,https://images.pexels.com/photos/7340914/pexels-photo-7340914.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/different-traditional-food-on-a-brass-tray-7340914/,downloaded
Prawn Fried Rice,Rice,rice/prawn-fried-rice.jpg,https://images.pexels.com/photos/37287422/pexels-photo-37287422.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-indonesian-nasi-goreng-with-vegetables-37287422/,downloaded
Veg Dum Biryani,Biryani,biryani/veg-dum-biryani.jpg,https://images.pexels.com/photos/9609833/pexels-photo-9609833.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/top-view-of-an-indian-dish-9609833/,downloaded
Paneer Biryani,Biryani,biryani/paneer-biryani.jpg,https://images.pexels.com/photos/9609859/pexels-photo-9609859.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/rice-with-meat-and-bowls-with-sauces-9609859/,downloaded
Mushroom Biryani,Biryani,biryani/mushroom-biryani.jpg,https://images.pexels.com/photos/32083366/pexels-photo-32083366.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/vibrant-indian-feast-with-biryani-and-momos-32083366/,downloaded
Hyderabadi Veg Biryani,Biryani,biryani/hyderabadi-veg-biryani.jpg,https://images.pexels.com/photos/28674660/pexels-photo-28674660.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-indian-chicken-biryani-with-spicy-curry-28674660/,downloaded
Hyderabadi Chicken Biryani,Biryani,biryani/hyderabadi-chicken-biryani.jpg,https://images.pexels.com/photos/28674660/pexels-photo-28674660.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-indian-chicken-biryani-with-spicy-curry-28674660/,downloaded
Mutton Biryani,Biryani,biryani/mutton-biryani.jpg,https://images.pexels.com/photos/9609863/pexels-photo-9609863.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-rice-meal-in-a-ceramic-bowl-9609863/,downloaded
Prawn Biryani,Biryani,biryani/prawn-biryani.jpg,https://images.pexels.com/photos/9609861/pexels-photo-9609861.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-rice-meal-in-a-stainless-steel-bowl-9609861/,downloaded
Tandoori Roti,Bread,bread/tandoori-roti.jpg,https://images.pexels.com/photos/28674556/pexels-photo-28674556.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/assorted-indian-breads-in-a-wicker-basket-28674556/,downloaded
Butter Naan,Bread,bread/butter-naan.jpg,https://images.pexels.com/photos/28125427/pexels-photo-28125427.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/naan-roti-tarkari-everest-tandoori-kitchen-28125427/,downloaded
Garlic Naan,Bread,bread/garlic-naan.jpg,https://images.pexels.com/photos/10337726/pexels-photo-10337726.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-plate-of-a-cheese-garlic-naan-10337726/,downloaded
Cheese Naan,Bread,bread/cheese-naan.jpg,https://images.pexels.com/photos/5127316/pexels-photo-5127316.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/soup-and-bread-5127316/,downloaded
Lachha Paratha,Bread,bread/lachha-paratha.jpg,https://images.pexels.com/photos/20446390/pexels-photo-20446390.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/top-view-of-lachha-bread-20446390/,downloaded
Kulcha,Bread,bread/kulcha.jpg,https://images.pexels.com/photos/15020544/pexels-photo-15020544.png?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cooking-pasty-with-homemade-dough-on-kitchen-steel-surface-15020544/,downloaded
Roomali Roti,Bread,bread/roomali-roti.jpg,https://images.pexels.com/photos/33863999/pexels-photo-33863999.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/traditional-flatbread-cooking-on-open-flame-33863999/,downloaded
Gulab Jamun,Desserts,desserts/gulab-jamun.jpg,https://images.pexels.com/photos/11887844/pexels-photo-11887844.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photo-of-gulab-jamun-11887844/,downloaded
Rasmalai,Desserts,desserts/rasmalai.jpg,https://images.pexels.com/photos/20446408/pexels-photo-20446408.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/top-view-of-dessert-in-a-cup-and-a-spoon-on-multi-colored-background-20446408/,downloaded
Brownie Sundae,Desserts,desserts/brownie-sundae.jpg,https://images.pexels.com/photos/10480244/pexels-photo-10480244.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-lava-cake-with-ice-cream-and-cherry-on-top-10480244/,downloaded
Tiramisu Cup,Desserts,desserts/tiramisu-cup.jpg,https://images.pexels.com/photos/754954/pexels-photo-754954.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/tiramisu-and-coffee-754954/,downloaded
Kunafa Delight,Desserts,desserts/kunafa-delight.jpg,https://images.pexels.com/photos/36691305/pexels-photo-36691305.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-kunafa-dessert-garnished-with-pistachios-36691305/,downloaded
Churros with Chocolate Dip,Desserts,desserts/churros-with-chocolate-dip.jpg,https://images.pexels.com/photos/36361401/pexels-photo-36361401.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-churros-with-chocolate-dip-on-plate-36361401/,downloaded
Baked Cheesecake Slice,Desserts,desserts/baked-cheesecake-slice.jpg,https://images.pexels.com/photos/11653565/pexels-photo-11653565.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cheesecake-with-strawberry-jam-11653565/,downloaded
Vanilla Bean Scoop,Ice Cream,ice-cream/vanilla-bean-scoop.jpg,https://images.pexels.com/photos/5060456/pexels-photo-5060456.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-cream-surface-5060456/,downloaded
Belgian Chocolate Scoop,Ice Cream,ice-cream/belgian-chocolate-scoop.jpg,https://images.pexels.com/photos/13133432/pexels-photo-13133432.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-scoop-of-ice-cream-13133432/,downloaded
Strawberry Cream Scoop,Ice Cream,ice-cream/strawberry-cream-scoop.jpg,https://images.pexels.com/photos/27116187/pexels-photo-27116187.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/ice-creams-and-strawberries-27116187/,downloaded
Butterscotch Crunch Scoop,Ice Cream,ice-cream/butterscotch-crunch-scoop.jpg,https://images.pexels.com/photos/5060454/pexels-photo-5060454.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-ice-cream-with-caramel-sauce-and-nuts-on-top-5060454/,downloaded
Pistachio Kulfi Scoop,Ice Cream,ice-cream/pistachio-kulfi-scoop.jpg,https://images.pexels.com/photos/36576778/pexels-photo-36576778.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-kulfi-ice-cream-with-nuts-and-vermicelli-36576778/,downloaded
Mango Sorbet Scoop,Ice Cream,ice-cream/mango-sorbet-scoop.jpg,https://images.pexels.com/photos/5060371/pexels-photo-5060371.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-ice-cream-with-a-mango-5060371/,downloaded
Sundae Royal,Ice Cream,ice-cream/sundae-royal.jpg,https://images.pexels.com/photos/17653878/pexels-photo-17653878.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/ice-cream-dessert-with-strawberries-17653878/,downloaded
Black Forest Pastry,Cakes,cakes/black-forest-pastry.jpg,https://images.pexels.com/photos/2147868/pexels-photo-2147868.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cake-with-white-icing-on-white-saucer-2147868/,downloaded
Red Velvet Slice,Cakes,cakes/red-velvet-slice.jpg,https://images.pexels.com/photos/12364900/pexels-photo-12364900.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-chocolate-with-cream-pastries-12364900/,downloaded
Triple Chocolate Truffle,Cakes,cakes/triple-chocolate-truffle.jpg,https://images.pexels.com/photos/27850066/pexels-photo-27850066.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/chia-balls-27850066/,downloaded
Blueberry Cheesecake Slice,Cakes,cakes/blueberry-cheesecake-slice.jpg,https://images.pexels.com/photos/7710242/pexels-photo-7710242.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-shot-of-a-slice-of-cheesecake-on-a-plate-7710242/,downloaded
Caramel Almond Cake,Cakes,cakes/caramel-almond-cake.jpg,https://images.pexels.com/photos/4161223/pexels-photo-4161223.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-slice-of-caramel-cake-with-chocolate-coated-nuts-4161223/,downloaded
Mango Mousse Cake,Cakes,cakes/mango-mousse-cake.jpg,https://images.pexels.com/photos/8250150/pexels-photo-8250150.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photograph-of-an-orange-and-white-cake-8250150/,downloaded
Opera Cake Slice,Cakes,cakes/opera-cake-slice.jpg,https://images.pexels.com/photos/10249461/pexels-photo-10249461.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-chocolate-cakes-10249461/,downloaded
Espresso Shot,Coffee,coffee/espresso-shot.jpg,https://images.pexels.com/photos/12039010/pexels-photo-12039010.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/high-angle-shot-of-a-cup-of-coffee-12039010/,downloaded
Americano,Coffee,coffee/americano.jpg,https://images.pexels.com/photos/7855562/pexels-photo-7855562.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/black-coffee-in-white-ceramic-cup-and-saucer-7855562/,downloaded
Cappuccino,Coffee,coffee/cappuccino.jpg,https://images.pexels.com/photos/22221952/pexels-photo-22221952.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cups-of-coffee-22221952/,downloaded
Cafe Latte,Coffee,coffee/cafe-latte.jpg,https://images.pexels.com/photos/34452163/pexels-photo-34452163.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-latte-art-in-two-glass-cups-34452163/,downloaded
Mocha,Coffee,coffee/mocha.jpg,https://images.pexels.com/photos/20066366/pexels-photo-20066366.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-a-glass-of-coffee-with-four-layers-20066366/,downloaded
Cold Coffee Classic,Coffee,coffee/cold-coffee-classic.jpg,https://images.pexels.com/photos/15023134/pexels-photo-15023134.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-glass-of-coffee-on-a-wooden-surface-15023134/,downloaded
Hazelnut Frappe,Coffee,coffee/hazelnut-frappe.jpg,https://images.pexels.com/photos/1562465/pexels-photo-1562465.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cup-of-drink-1562465/,downloaded
Masala Chai,Tea,tea/masala-chai.jpg,https://images.pexels.com/photos/18413481/pexels-photo-18413481.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/man-preparing-a-hot-drink-at-a-market-18413481/,downloaded
Ginger Tea,Tea,tea/ginger-tea.jpg,https://images.pexels.com/photos/29650995/pexels-photo-29650995.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/masala-chai-with-ginger-on-marble-surface-29650995/,downloaded
Lemon Tea,Tea,tea/lemon-tea.jpg,https://images.pexels.com/photos/8619612/pexels-photo-8619612.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-shot-of-a-drinking-glass-8619612/,downloaded
Green Tea,Tea,tea/green-tea.jpg,https://images.pexels.com/photos/8952049/pexels-photo-8952049.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-person-putting-green-tea-leaves-into-a-bowl-8952049/,downloaded
Elaichi Tea,Tea,tea/elaichi-tea.jpg,https://images.pexels.com/photos/33815730/pexels-photo-33815730.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/traditional-turkish-tea-in-nature-setting-33815730/,downloaded
Kashmiri Kahwa,Tea,tea/kashmiri-kahwa.jpg,https://images.pexels.com/photos/26244137/pexels-photo-26244137.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-pots-standing-in-the-fire-26244137/,downloaded
Iced Peach Tea,Tea,tea/iced-peach-tea.jpg,https://images.pexels.com/photos/12997015/pexels-photo-12997015.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/drink-on-a-table-12997015/,downloaded
Chocolate Thick Shake,Milkshakes,milkshakes/chocolate-thick-shake.jpg,https://images.pexels.com/photos/34926740/pexels-photo-34926740.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-chocolate-milkshake-with-whipped-cream-34926740/,downloaded
Vanilla Oreo Shake,Milkshakes,milkshakes/vanilla-oreo-shake.jpg,https://images.pexels.com/photos/36025971/pexels-photo-36025971.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-oreo-milkshake-in-a-vibrant-setting-36025971/,downloaded
Strawberry Shake,Milkshakes,milkshakes/strawberry-shake.jpg,https://images.pexels.com/photos/845552/pexels-photo-845552.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/clear-drinking-glass-with-strawberry-845552/,downloaded
Butterscotch Shake,Milkshakes,milkshakes/butterscotch-shake.jpg,https://images.pexels.com/photos/7091585/pexels-photo-7091585.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/milk-cocktail-with-cream-and-biscuit-7091585/,downloaded
Cold Coffee Shake,Milkshakes,milkshakes/cold-coffee-shake.jpg,https://images.pexels.com/photos/20066464/pexels-photo-20066464.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-a-milkshake-with-chocolate-20066464/,downloaded
Mango Almond Shake,Milkshakes,milkshakes/mango-almond-shake.jpg,https://images.pexels.com/photos/8211179/pexels-photo-8211179.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-a-mango-shake-8211179/,downloaded
KitKat Crunch Shake,Milkshakes,milkshakes/kitkat-crunch-shake.jpg,https://images.pexels.com/photos/34964949/pexels-photo-34964949.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-waffle-and-chocolate-dessert-close-up-34964949/,downloaded
Berry Blast Smoothie,Smoothies,smoothies/berry-blast-smoothie.jpg,https://images.pexels.com/photos/4443507/pexels-photo-4443507.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/three-bottles-of-smoothie-beside-berries-4443507/,downloaded
Mango Yogurt Smoothie,Smoothies,smoothies/mango-yogurt-smoothie.jpg,https://images.pexels.com/photos/17200460/pexels-photo-17200460.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/mango-cocktail-set-next-to-cut-up-mango-fruit-17200460/,downloaded
Banana Peanut Smoothie,Smoothies,smoothies/banana-peanut-smoothie.jpg,https://images.pexels.com/photos/14950906/pexels-photo-14950906.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/dessert-with-peanuts-and-banana-14950906/,downloaded
Kiwi Mint Smoothie,Smoothies,smoothies/kiwi-mint-smoothie.jpg,https://images.pexels.com/photos/6708442/pexels-photo-6708442.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/bowls-of-fresh-fruits-breakfast-6708442/,downloaded
Pineapple Coconut Smoothie,Smoothies,smoothies/pineapple-coconut-smoothie.jpg,https://images.pexels.com/photos/10986589/pexels-photo-10986589.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-a-cocktail-drink-10986589/,downloaded
Avocado Honey Smoothie,Smoothies,smoothies/avocado-honey-smoothie.jpg,https://images.pexels.com/photos/16096610/pexels-photo-16096610.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/homemade-healthy-shakes-in-wineglasses-on-table-16096610/,downloaded
Detox Green Smoothie,Smoothies,smoothies/detox-green-smoothie.jpg,https://images.pexels.com/photos/11896097/pexels-photo-11896097.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photograph-of-a-vegetable-smoothie-beside-an-angel-sculpture-11896097/,downloaded
Orange Juice,Fresh Juice,fresh-juice/orange-juice.jpg,https://images.pexels.com/photos/14510445/pexels-photo-14510445.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/orange-juice-in-clear-drinking-glass-14510445/,downloaded
Watermelon Juice,Fresh Juice,fresh-juice/watermelon-juice.jpg,https://images.pexels.com/photos/11009203/pexels-photo-11009203.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-glass-of-watermelon-juice-11009203/,downloaded
Sweet Lime Juice,Fresh Juice,fresh-juice/sweet-lime-juice.jpg,https://images.pexels.com/photos/8679351/pexels-photo-8679351.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/lime-juice-in-close-up-photography-8679351/,downloaded
Pineapple Juice,Fresh Juice,fresh-juice/pineapple-juice.jpg,https://images.pexels.com/photos/27518954/pexels-photo-27518954.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/fresh-fruit-and-vegetables-are-displayed-on-a-table-27518954/,downloaded
Pomegranate Juice,Fresh Juice,fresh-juice/pomegranate-juice.jpg,https://images.pexels.com/photos/9508010/pexels-photo-9508010.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-bunch-of-pomegranates-and-lemons-9508010/,downloaded
Carrot Beetroot Juice,Fresh Juice,fresh-juice/carrot-beetroot-juice.jpg,https://images.pexels.com/photos/161440/smoothie-fruit-vegetables-salad-beetroot-carrots-161440.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/carrot-fruit-beside-lemon-fruit-on-black-wooden-table-161440/,downloaded
Mixed Fruit Juice,Fresh Juice,fresh-juice/mixed-fruit-juice.jpg,https://images.pexels.com/photos/2479243/pexels-photo-2479243.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/two-clear-drinking-glasses-with-strawberry-juice-2479243/,downloaded
Virgin Mojito,Mocktails,mocktails/virgin-mojito.jpg,https://images.pexels.com/photos/4051220/pexels-photo-4051220.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/photo-of-glasses-with-mint-leaves-4051220/,downloaded
Blue Lagoon,Mocktails,mocktails/blue-lagoon.jpg,https://images.pexels.com/photos/4572861/pexels-photo-4572861.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/woman-bathing-in-the-sea-4572861/,downloaded
Watermelon Mint Cooler,Mocktails,mocktails/watermelon-mint-cooler.jpg,https://images.pexels.com/photos/8755253/pexels-photo-8755253.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/watermelon-juice-on-glasses-8755253/,downloaded
Mango Passion Fizz,Mocktails,mocktails/mango-passion-fizz.jpg,https://images.pexels.com/photos/6059781/pexels-photo-6059781.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/cocktail-drink-on-a-cocktail-glass-6059781/,downloaded
Cucumber Basil Spritzer,Mocktails,mocktails/cucumber-basil-spritzer.jpg,https://images.pexels.com/photos/7259020/pexels-photo-7259020.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photo-of-a-cocktail-drink-with-sliced-cucumbers-7259020/,downloaded
Berry Ginger Smash,Mocktails,mocktails/berry-ginger-smash.jpg,https://images.pexels.com/photos/6654942/pexels-photo-6654942.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photo-of-fruits-in-a-box-6654942/,downloaded
Pina Colada Mocktail,Mocktails,mocktails/pina-colada-mocktail.jpg,https://images.pexels.com/photos/10986589/pexels-photo-10986589.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-of-a-cocktail-drink-10986589/,downloaded
Mineral Water,Soft Drinks,soft-drinks/mineral-water.jpg,https://images.pexels.com/photos/1540235/pexels-photo-1540235.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/set-of-plastic-bottles-with-cold-water-1540235/,downloaded
Sparkling Water,Soft Drinks,soft-drinks/sparkling-water.jpg,https://images.pexels.com/photos/12987477/pexels-photo-12987477.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/clear-glass-with-ice-cubes-in-close-up-shot-12987477/,downloaded
Cola,Soft Drinks,soft-drinks/cola.jpg,https://images.pexels.com/photos/4113632/pexels-photo-4113632.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/coca-cola-can-beside-drinking-glass-4113632/,downloaded
Lemon Soda,Soft Drinks,soft-drinks/lemon-soda.jpg,https://images.pexels.com/photos/4045205/pexels-photo-4045205.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/photograph-of-a-glass-with-soda-water-4045205/,downloaded
Orange Fizz,Soft Drinks,soft-drinks/orange-fizz.jpg,https://images.pexels.com/photos/6930627/pexels-photo-6930627.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/glass-of-cocktail-with-orange-6930627/,downloaded
Ginger Ale,Soft Drinks,soft-drinks/ginger-ale.jpg,https://images.pexels.com/photos/29105521/pexels-photo-29105521.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/canada-dry-ginger-ale-blackberry-can-on-red-background-29105521/,downloaded
Tonic Lime,Soft Drinks,soft-drinks/tonic-lime.jpg,https://images.pexels.com/photos/7356871/pexels-photo-7356871.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/gin-and-schweppes-7356871/,downloaded
Mini Veg Burger Meal,Kids Menu,kids-menu/mini-veg-burger-meal.jpg,https://images.pexels.com/photos/36963518/pexels-photo-36963518.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/tasty-mini-sliders-on-a-plate-with-garnish-36963518/,downloaded
Cheesy Pasta Bowl,Kids Menu,kids-menu/cheesy-pasta-bowl.jpg,https://images.pexels.com/photos/14930719/pexels-photo-14930719.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/foil-packed-baked-pasta-in-ceramic-bowl-14930719/,downloaded
